date,location,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
5/1/2020,Africa,1726,58,40479,1692,11411,368,20713,676
5/2/2020,Africa,2228,67,42707,1759,12408,384,21635,701
5/3/2020,Africa,1594,37,44301,1796,12468,373,22020,675
5/4/2020,Africa,2658,46,46959,1842,13792,380,23520,683
5/5/2020,Africa,2038,66,48997,1908,14203,385,24488,719
5/6/2020,Africa,2546,98,51543,2006,14736,418,25632,766
5/7/2020,Africa,2490,67,54033,2073,15280,439,26684,776
5/8/2020,Africa,3624,81,57657,2154,17178,462,28589,830
5/9/2020,Africa,2850,67,60507,2221,17800,462,30208,846
5/10/2020,Africa,2579,69,63086,2290,18785,494,31253,867
5/11/2020,Africa,3066,54,66152,2344,19193,502,32985,882
5/12/2020,Africa,3160,51,69312,2395,20315,487,34518,872
5/13/2020,Africa,2915,98,72227,2493,20684,487,35420,905
5/14/2020,Africa,3119,69,75346,2562,21313,489,36593,928
5/15/2020,Africa,2928,62,78274,2624,20617,470,37795,932
5/16/2020,Africa,3003,84,81277,2708,20770,487,38570,949
5/17/2020,Africa,3313,51,84590,2759,21504,469,40289,963
5/18/2020,Africa,3668,73,88258,2832,22106,488,41299,990
5/19/2020,Africa,3012,75,91270,2907,21958,512,42273,999
5/20/2020,Africa,3792,83,95062,2990,22835,497,43519,984
5/21/2020,Africa,4692,105,99754,3095,24408,533,45721,1022
5/22/2020,Africa,3875,89,103629,3184,25355,560,45972,1030
5/23/2020,Africa,3862,73,107491,3257,26214,549,46984,1036
5/24/2020,Africa,4126,97,111617,3354,27027,595,48531,1064
5/25/2020,Africa,4116,125,115733,3479,27475,647,49581,1135
5/26/2020,Africa,3712,112,119445,3591,28175,684,50133,1196
5/27/2020,Africa,5079,108,124524,3699,29462,709,52297,1206
5/28/2020,Africa,4919,92,129443,3791,29689,696,54097,1229
5/29/2020,Africa,5748,131,135191,3922,31562,738,56917,1298
5/30/2020,Africa,6120,147,141311,4069,33820,812,60034,1361
